  Packet #,    ADC,      Pitch,       Roll,        Yaw,   AccX,   AccY,   AccZ,  GyroX,  GyroY,  GyroZ,   MagX,   MagY,   MagZ,   Temp
     43790,    195,    -43.887,   -155.730,    -88.951,  -2107,     33,    167,   -319, -11131,   -248,    -43,   1963,  -1193,   3088
     43791,    195,    -36.404,   -159.060,    -84.767,  -2083,     46,    224,   -323, -11131,   -267,    -50,   1884,   -950,   3087
     43792,    194,    -28.730,   -161.591,    -81.367,  -2005,     71,    348,   -331, -11145,   -246,    -21,   1840,   -631,   3087
     43793,    195,    -20.911,   -163.520,    -78.508,  -1952,     52,    448,   -325, -11165,   -265,      7,   1609,   -450,   3087
     43794,    195,    -12.977,   -165.039,    -76.027,  -1879,     71,    539,   -340, -11196,   -263,     14,   1414,   -208,   3086
     43795,    196,     -4.954,   -166.153,    -73.861,  -1734,     52,    700,   -343, -11231,   -242,     14,   1068,    -83,   3087
     43796,    197,      3.101,   -167.029,    -71.832,  -1496,     77,    854,   -347, -11266,   -277,     64,    772,    -48,   3089
     43797,    195,     11.187,   -167.581,    -69.927,  -1191,     49,    943,   -342, -11298,   -250,     64,    454,    -34,   3089
     43798,    195,     19.293,   -167.918,    -68.043,   -833,     70,    947,   -345, -11325,   -284,    143,    101,   -138,   3087
     43799,    196,     27.263,   -167.884,    -66.055,   -479,     43,    829,   -343, -11347,   -232,    107,    -79,   -228,   3090
     43800,    194,     34.957,   -167.520,    -63.816,   -334,     24,    731,   -345, -11355,   -239,    115,   -231,   -360,   3088
     43801,    199,     41.786,   -167.122,    -61.517,    -86,     85,    516,   -343, -11358,   -275,    172,   -490,   -555,   3089
     43802,    197,     47.366,   -166.637,    -59.065,     38,     34,    249,   -342, -11349,   -228,    151,   -526,   -756,   3088
     43803,    196,     52.492,   -166.264,    -56.610,     63,     55,     22,   -346, -11330,   -282,    201,   -577,  -1026,   3086
     43804,    199,     57.411,   -165.680,    -54.022,     44,     59,   -135,   -327, -11302,   -248,    172,   -620,  -1234,   3088
     43805,    198,     62.209,   -164.415,    -50.705,    -11,     15,   -243,   -328, -11272,   -269,    179,   -526,  -1547,   3086
     43806,    194,     66.952,   -161.871,    -45.951,    -73,     48,   -333,   -339, -11245,   -275,    143,   -346,  -1734,   3088
     43807,    195,     71.615,   -155.723,    -37.824,   -140,    -22,   -457,   -346, -11222,   -243,     43,   -129,  -1970,   3086
     43808,    192,     75.863,   -143.896,    -24.316,   -234,     43,   -583,   -337, -11198,   -288,     57,     86,  -2081,   3089
     43809,    197,     78.959,   -122.583,     -1.714,   -301,     60,   -644,   -341, -11189,   -268,     71,    259,  -2192,   3091
     43810,    200,     79.966,    -90.868,     31.009,   -535,     11,   -823,   -343, -11175,   -251,     64,    512,  -2254,   3087
     43811,    197,     78.680,    -61.694,     61.033,   -832,     73,   -940,   -330, -11158,   -277,     28,    808,  -2317,   3087
     43812,    195,     75.713,    -43.170,     80.372,  -1185,     20,   -932,   -330, -11143,   -214,      7,   1133,  -2240,   3089
     43813,    197,     71.920,    -32.438,     91.881,  -1558,     65,   -835,   -345, -11130,   -282,    -50,   1422,  -2143,   3087
     43814,    199,     67.736,    -25.690,     99.373,  -1874,    131,   -632,   -339, -11118,   -253,    -43,   1645,  -2025,   3087
     43815,    197,     63.260,    -21.326,    104.472,  -2050,     63,   -405,   -323, -11116,   -236,    -64,   1869,  -1755,   3086
     43816,    195,     58.667,    -18.306,    108.214,  -2134,    120,   -186,   -331, -11112,   -277,    -50,   1956,  -1533,   3089
     43817,    196,     54.010,    -16.171,    111.077,  -2127,     69,     19,   -325, -11122,   -229,    -79,   1985,  -1283,   3088
     43818,    197,     49.441,    -14.700,    113.273,  -2114,     44,     99,   -310, -11123,   -240,    -50,   1999,  -1158,   3088
     43819,    197,     44.843,    -13.611,    115.118,  -2058,     58,    213,   -326, -11132,   -266,    -21,   1970,   -839,   3091
     43820,    195,     40.241,    -12.784,    116.741,  -2011,     56,    315,   -338, -11147,   -240,    -14,   1761,   -638,   3088
     43821,    197,     35.657,    -12.163,    118.160,  -1963,     64,    438,   -329, -11169,   -272,    -28,   1645,   -430,   3089
     43822,    195,     30.972,    -11.681,    119.502,  -1874,     71,    554,   -341, -11208,   -250,      7,   1292,   -228,   3087
     43823,    196,     26.276,    -11.363,    120.725,  -1717,     43,    712,   -346, -11241,   -255,      7,   1075,   -145,   3087
     43824,    196,     21.454,    -11.130,    121.911,  -1464,     82,    866,   -342, -11277,   -273,     71,    693,    -69,   3088
     43825,    197,     16.624,    -11.062,    123.028,  -1159,     40,    963,   -343, -11314,   -255,     35,    469,    -20,   3089
     43826,    198,     11.790,    -11.109,    124.124,   -782,     82,    944,   -341, -11344,   -277,    122,    194,   -104,   3087
     43827,    194,      7.090,    -11.335,    125.208,   -590,     64,    895,   -340, -11359,   -242,    115,     57,   -152,   3088
     43828,    197,      2.436,    -12.039,    126.288,   -284,     26,    693,   -343, -11378,   -252,    122,   -180,   -326,   3089
     43829,    196,     -2.596,    -13.019,    127.511,    -67,     81,    462,   -331, -11389,   -267,    165,   -469,   -645,   3087
     43830,    194,     -8.275,    -14.276,    128.947,     39,     32,    227,   -337, -11379,   -230,    172,   -577,   -804,   3088
     43831,    196,    -14.043,    -15.523,    130.474,     50,     69,     26,   -349, -11354,   -287,    115,   -548,  -1068,   3089
     43832,    198,    -19.897,    -17.045,    132.280,     19,     25,   -115,   -336, -11330,   -236,    122,   -642,  -1311,   3088
     43833,    197,    -25.394,    -18.891,    134.110,    -32,      7,   -235,   -328, -11303,   -280,    100,   -462,  -1637,   3087
     43834,    198,    -30.670,    -21.186,    136.105,    -80,     22,   -346,   -327, -11284,   -260,    143,   -360,  -1845,   3087
     43835,    197,    -36.158,    -24.228,    138.044,   -125,    -35,   -461,   -342, -11259,   -256,    136,   -137,  -2060,   3086
     43836,    194,    -42.288,    -27.976,    140.524,   -174,     16,   -522,   -342, -11251,   -283,     64,    -21,  -2074,   3087
     43837,    196,    -49.384,    -32.970,    144.507,   -333,     35,   -687,   -333, -11238,   -257,     79,    209,  -2185,   3088
     43838,    198,    -56.822,    -40.195,    151.404,   -600,     41,   -824,   -341, -11222,   -265,     35,    584,  -2310,   3087
     43839,    198,    -63.535,    -51.302,    162.565,   -914,     99,   -923,   -333, -11208,   -261,     64,    902,  -2296,   3086
     43840,    199,    -68.417,    -69.007,   -179.507,  -1262,     21,   -911,   -327, -11197,   -207,     50,   1133,  -2213,   3089
     43841,    196,    -70.282,    -92.999,   -155.126,  -1623,     83,   -811,   -337, -11181,   -297,    -21,   1494,  -2102,   3090
     43842,    198,    -68.499,   -116.559,   -131.062,  -1907,    110,   -614,   -329, -11170,   -236,    -21,   1696,  -1949,   3086
     43843,    196,    -63.956,   -133.506,   -113.529,  -2076,     65,   -374,   -329, -11167,   -252,    -21,   1884,  -1727,   3087
     43844,    195,    -57.891,   -144.294,   -102.084,  -2141,    131,   -132,   -330, -11168,   -268,    -64,   1912,  -1519,   3088
     43845,    196,    -51.016,   -151.171,    -94.478,  -2150,    103,    -41,   -327, -11173,   -233,    -64,   1912,  -1366,   3087
     43846,    196,    -43.669,   -155.685,    -89.147,  -2093,     46,    135,   -312, -11177,   -248,   -122,   1912,  -1047,   3087
     43847,    197,    -36.098,   -159.140,    -84.885,  -2039,     81,    224,   -331, -11190,   -265,     14,   1862,   -818,   3088
     43848,    196,    -28.307,   -161.594,    -81.558,  -1999,     70,    333,   -331, -11209,   -244,    -43,   1703,   -568,   3087
     43849,    195,    -20.374,   -163.493,    -78.740,  -1957,     78,    433,   -332, -11237,   -277,     -7,   1494,   -339,   3088
     43850,    194,    -12.347,   -164.934,    -76.324,  -1864,     69,    580,   -342, -11271,   -241,      7,   1248,   -187,   3086
     43851,    195,     -4.257,   -166.053,    -74.144,  -1686,     37,    744,   -341, -11303,   -261,    100,    938,    -83,   3088
     43852,    193,      3.870,   -166.856,    -72.146,  -1431,     77,    912,   -341, -11339,   -266,     71,    635,    -13,   3086
     43853,    194,     12.009,   -167.339,    -70.232,  -1097,     33,    999,   -350, -11370,   -259,    107,    324,    -62,   3089
     43854,    197,     20.094,   -167.675,    -68.251,   -900,     73,    973,   -348, -11391,   -286,     86,    216,    -69,   3087
     43855,    190,     28.094,   -167.660,    -66.173,   -524,     63,    877,   -347, -11416,   -233,     57,      0,   -235,   3087
     43856,    197,     35.685,   -167.309,    -63.875,   -233,     51,    668,   -345, -11437,   -269,    143,   -245,   -333,   3090
     43857,    191,     42.093,   -167.055,    -61.584,    -38,     85,    411,   -321, -11443,   -256,    179,   -425,   -561,   3087
     43858,    199,     47.622,   -166.678,    -59.237,     48,     38,    191,   -337, -11428,   -240,    187,   -591,   -790,   3087
     43859,    197,     52.826,   -166.283,    -56.846,     23,     72,    -22,   -351, -11403,   -288,    129,   -635,  -1040,   3088
     43860,    197,     57.853,   -165.304,    -53.999,    -25,    -12,   -156,   -336, -11374,   -234,    129,   -620,  -1429,   3088
     43861,    195,     62.748,   -163.681,    -50.226,    -66,     13,   -250,   -324, -11347,   -287,    158,   -433,  -1623,   3088
     43862,    193,     67.595,   -160.013,    -44.342,    -99,     16,   -315,   -336, -11324,   -252,    122,   -238,  -1935,   3087
     43863,    194,     72.172,   -153.465,    -35.678,   -127,    -16,   -378,   -342, -11316,   -244,    107,   -223,  -2004,   3088
     43864,    196,     76.270,   -139.918,    -20.441,   -232,     20,   -547,   -335, -11301,   -293,     86,     86,  -2109,   3086
     43865,    196,     79.034,   -116.413,      4.312,   -400,     19,   -747,   -330, -11287,   -255,     71,    332,  -2192,   3087
     43866,    197,     79.672,    -85.110,     36.536,   -685,     20,   -926,   -343, -11272,   -276,     28,    620,  -2344,   3089
     43867,    194,     77.998,    -57.686,     64.837,   -985,     79,   -963,   -334, -11257,   -245,     64,   1017,  -2282,   3088
     43868,    196,     74.745,    -40.905,     82.454,  -1371,      0,   -931,   -329, -11240,   -218,      0,   1284,  -2178,   3088
     43869,    195,     70.755,    -31.036,     93.120,  -1730,    105,   -802,   -329, -11218,   -302,     -7,   1552,  -2060,   3088
     43870,    195,     66.360,    -24.794,    100.147,  -1962,    102,   -551,   -330, -11205,   -226,    -28,   1732,  -1845,   3089
     43871,    195,     61.735,    -20.775,    104.938,  -2100,     67,   -305,   -335, -11203,   -263,    -28,   1876,  -1637,   3088
     43872,    192,     57.168,    -18.026,    108.419,  -2141,    129,   -192,   -335, -11200,   -284,    -64,   1927,  -1547,   3088
     43873,    196,     52.564,    -16.032,    111.148,  -2127,    104,     24,   -318, -11197,   -231,    -35,   1999,  -1325,   3088
     43874,    194,     47.888,    -14.637,    113.318,  -2075,     53,    134,   -314, -11207,   -260,     35,   1956,  -1019,   3086
     43875,    195,     43.192,    -13.516,    115.221,  -2028,    127,    262,   -333, -11223,   -266,     14,   1819,   -735,   3088
     43876,    194,     38.512,    -12.727,    116.832,  -1989,     63,    328,   -330, -11246,   -244,    -14,   1645,   -527,   3087
     43877,    196,     33.795,    -12.126,    118.276,  -1932,     93,    452,   -344, -11276,   -284,     -7,   1450,   -284,   3090
     43878,    199,     29.009,    -11.687,    119.633,  -1838,     63,    621,   -343, -11304,   -230,     64,   1133,   -201,   3085
     43879,    196,     24.138,    -11.399,    120.872,  -1625,     55,    817,   -340, -11333,   -279,     57,    837,    -69,   3089
     43880,    196,     19.220,    -11.213,    122.069,  -1352,     67,    952,   -339, -11365,   -256,     57,    519,    -83,   3086
     43881,    200,     14.404,    -11.182,    123.200,  -1182,     35,    979,   -339, -11381,   -247,     86,    389,    -97,   3085
     43882,    194,      9.565,    -11.263,    124.309,   -794,     77,    964,   -340, -11411,   -280,    115,    101,    -97,   3087
     43883,    193,      4.837,    -11.683,    125.420,   -429,     47,    822,   -345, -11440,   -231,    158,    -57,   -208,   3088
     43884,    193,      0.039,    -12.572,    126.558,   -145,     56,    594,   -352, -11450,   -277,    107,   -353,   -437,   3087
     43885,    192,     -5.344,    -13.671,    127.885,      0,     69,    330,   -329, -11444,   -237,    151,   -469,   -603,   3088
     43886,    193,    -11.191,    -14.949,    129.413,     48,     29,    101,   -331, -11423,   -256,    165,   -599,   -881,   3086
     43887,    198,    -17.061,    -16.288,    131.117,     -5,     59,    -79,   -335, -11392,   -276,    158,   -649,  -1179,   3087
     43888,    195,    -22.823,    -18.033,    133.101,    -44,    -20,   -175,   -340, -11367,   -241,    151,   -642,  -1338,   3089
     43889,    193,    -28.268,    -20.099,    135.228,    -84,     30,   -248,   -338, -11334,   -293,    179,   -498,  -1574,   3089
     43890,    194,    -33.473,    -22.715,    137.561,   -112,     30,   -324,   -342, -11328,   -276,    172,   -375,  -1720,   3087
     43891,    199,    -38.863,    -26.070,    139.940,   -165,    -25,   -424,   -348, -11313,   -251,     86,   -187,  -1942,   3086
     43892,    199,    -45.730,    -30.352,    143.072,   -258,     23,   -605,   -331, -11300,   -292,     57,    158,  -2150,   3089
     43893,    196,    -53.202,    -36.326,    148.419,   -474,     26,   -796,   -327, -11286,   -252,     64,    454,  -2226,   3088
     43894,    195,    -60.368,    -45.403,    157.322,   -767,     72,   -923,   -346, -11261,   -271,     -7,    772,  -2268,   3086
     43895,    196,    -66.209,    -59.772,    171.859,  -1132,     63,   -980,   -345, -11242,   -228,    -28,   1097,  -2275,   3086
     43896,    195,    -69.526,    -81.098,   -166.471,  -1461,    -14,   -937,   -341, -11217,   -243,    -71,   1400,  -2192,   3087
     43897,    193,    -69.474,   -105.789,   -141.329,  -1805,     92,   -772,   -318, -11189,   -288,    -50,   1638,  -1977,   3090
     43898,    195,    -66.127,   -125.917,   -120.616,  -2014,     68,   -499,   -315, -11176,   -222,      7,   1898,  -1838,   3089
     43899,    197,    -60.728,   -139.005,   -106.835,  -2116,     62,   -232,   -325, -11161,   -262,    -64,   1869,  -1755,   3088
     43900,    198,    -54.224,   -147.660,    -97.463,  -2143,     95,   -119,   -305, -11158,   -271,    -43,   1905,  -1429,   3085
     43901,    193,    -47.120,   -153.235,    -91.083,  -2125,     52,     67,   -298, -11167,   -247,    -79,   1927,  -1200,   3087
     43902,    193,    -39.676,   -157.260,    -86.236,  -2054,    102,    211,   -314, -11196,   -272,    -35,   1912,   -894,   3087
     43903,    195,    -31.957,   -160.251,    -82.428,  -1976,    155,    293,   -347, -11221,   -265,    -28,   1746,   -638,   3090
     43904,    194,    -24.097,   -162.477,    -79.305,  -1930,    111,    381,   -320, -11256,   -251,     -7,   1653,   -464,   3086
     43905,    196,    -16.063,   -164.218,    -76.660,  -1886,    139,    493,   -339, -11295,   -265,     35,   1321,   -242,   3088
     43906,    194,     -7.942,   -165.443,    -74.413,  -1776,     72,    664,   -344, -11326,   -224,     21,   1003,   -145,   3091
     43907,    196,      0.208,   -166.388,    -72.334,  -1564,     76,    839,   -349, -11349,   -272,     79,    714,    -76,   3089
     43908,    194,      8.367,   -167.007,    -70.396,  -1269,     54,    950,   -329, -11381,   -223,     71,    476,    -13,   3088
     43909,    195,     16.465,   -167.414,    -68.411,  -1082,      7,    998,   -346, -11395,   -231,    129,    332,   -111,   3088
     43910,    194,     24.538,   -167.438,    -66.341,   -724,     12,    971,   -348, -11433,   -300,     86,     28,   -138,   3088
     43911,    198,     32.355,   -166.915,    -64.012,   -355,    -51,    815,   -325, -11456,   -204,    143,   -173,   -277,   3089
     43912,    195,     39.292,   -165.869,    -61.252,    -94,    -49,    572,   -360, -11464,   -269,     93,   -397,   -478,   3088
     43913,    194,     45.188,   -165.478,    -58.703,      8,     72,    308,   -363, -11464,   -287,    143,   -490,   -652,   3087
     43914,    197,     50.536,   -164.991,    -56.169,     30,     34,     52,   -351, -11464,   -218,    151,   -642,   -922,   3089
     43915,    200,     55.654,   -164.333,    -53.376,    -13,     77,   -135,   -342, -11454,   -300,    122,   -584,  -1214,   3086
     43916,    197,     60.679,   -163.107,    -50.078,    -92,     35,   -240,   -346, -11435,   -225,    122,   -570,  -1422,   3088
     43917,    199,     65.586,   -160.657,    -45.448,   -159,     39,   -333,   -374, -11421,   -286,     86,   -418,  -1665,   3090
     43918,    196,     70.368,   -156.423,    -38.954,   -208,    100,   -391,   -329, -11415,   -299,    115,   -332,  -1748,   3089
     43919,    194,     74.874,   -146.653,    -27.116,   -280,     62,   -474,   -347, -11404,   -235,    107,   -108,  -2004,   3089
     43920,    196,     78.344,   -127.078,     -6.005,   -367,     42,   -656,   -360, -11390,   -294,     93,    137,  -2143,   3087
     43921,    196,     79.859,    -96.573,     25.593,   -561,     34,   -841,   -328, -11366,   -245,     43,    332,  -2247,   3087
     43922,    197,     78.763,    -65.620,     57.487,   -832,    -20,   -996,   -335, -11335,   -274,     50,    671,  -2240,   3086
     43923,    196,     75.935,    -45.619,     78.338,  -1209,     32,  -1043,   -331, -11299,   -254,      0,   1183,  -2206,   3087
     43924,    196,     72.111,    -33.920,     90.883,  -1564,     30,   -929,   -342, -11275,   -228,     43,   1515,  -2067,   3088
     43925,    195,     67.897,    -26.672,     98.902,  -1867,    126,   -717,   -321, -11257,   -239,    -86,   1718,  -1928,   3090
     43926,    196,     63.360,    -21.900,    104.441,  -2047,    147,   -423,   -333, -11251,   -247,    -35,   1840,  -1713,   3087
     43927,    194,     58.828,    -18.751,    108.328,  -2101,    164,   -270,   -351, -11251,   -271,    -50,   1941,  -1644,   3087
     43928,    195,     54.180,    -16.483,    111.328,  -2132,    124,    -46,   -330, -11255,   -240,    -71,   1992,  -1345,   3088
     43929,    196,     49.509,    -14.964,    113.611,  -2067,     21,    122,   -335, -11262,   -236,    -43,   1920,  -1179,   3088
     43930,    195,     44.775,    -13.752,    115.596,  -1984,    105,    267,   -337, -11253,   -268,    -14,   1848,   -804,   3089
     43931,    199,     40.012,    -12.891,    117.305,  -1916,     47,    372,   -352, -11245,   -215,     35,   1638,   -575,   3088
     43932,    195,     35.263,    -12.254,    118.783,  -1889,     65,    477,   -339, -11226,   -278,     14,   1501,   -291,   3089
     43933,    197,     30.533,    -11.840,    120.102,  -1816,     -9,    598,   -328, -11210,   -241,      7,   1234,   -201,   3090
     43934,    198,     25.743,    -11.548,    121.343,  -1677,     21,    781,   -348, -11203,   -268,     50,    945,    -62,   3089
     43935,    196,     20.895,    -11.358,    122.530,  -1438,     33,    958,   -346, -11199,   -266,     35,    613,     -6,   3087
     43936,    195,     16.113,    -11.253,    123.681,  -1299,     46,   1034,   -338, -11203,   -256,    136,    454,    -90,   3087
     43937,    198,     11.329,    -11.303,    124.802,   -932,     39,   1044,   -343, -11213,   -238,    122,    194,    -62,   3087
     43938,    196,      6.632,    -11.560,    125.882,   -579,     45,    949,   -350, -11219,   -269,    122,    -21,   -159,   3088
     43939,    195,      2.016,    -12.265,    126.987,   -279,     24,    731,   -340, -11218,   -255,    165,   -252,   -353,   3088
     43940,    196,     -2.827,    -13.353,    128.206,    -93,     36,    484,   -336, -11216,   -260,    158,   -418,   -541,   3087
     43941,    199,     -8.139,    -14.462,    129.609,    -41,     72,    245,   -352, -11206,   -269,    172,   -563,   -763,   3089
     43942,    197,    -13.746,    -15.871,    131.259,    -20,     -7,     47,   -353, -11189,   -229,    194,   -628,  -1005,   3089
     43943,    195,    -19.306,    -17.430,    133.060,    -38,     -1,   -112,   -341, -11161,   -256,    151,   -599,  -1227,   3088
     43944,    194,    -24.752,    -19.291,    135.060,    -46,    -11,   -225,   -334, -11128,   -223,    136,   -541,  -1533,   3088
     43945,    197,    -30.049,    -21.640,    137.285,    -34,    -35,   -308,   -355, -11107,   -241,    129,   -462,  -1623,   3088
     43946,    195,    -35.213,    -24.420,    139.495,   -108,      0,   -453,   -334, -11062,   -260,     93,   -324,  -1893,   3088
     43947,    194,    -40.851,    -27.967,    141.889,   -209,     13,   -596,   -326, -11018,   -249,     43,   -101,  -2011,   3088
     43948,    197,    -47.526,    -32.577,    145.417,   -360,     73,   -805,   -329, -10971,   -265,    100,    144,  -2150,   3088
     43949,    193,    -54.771,    -39.107,    151.449,   -597,     82,   -909,   -303, -10910,   -244,     35,    454,  -2268,   3089
     43950,    195,    -61.488,    -48.989,    161.250,   -873,     75,  -1011,   -320, -10839,   -265,     35,    714,  -2310,   3088
     43951,    196,    -66.789,    -64.254,    176.650,  -1157,    104,  -1006,   -335, -10768,   -270,     14,    996,  -2247,   3090
     43952,    195,    -69.532,    -85.674,   -161.582,  -1470,    116,   -897,   -312, -10712,   -258,      0,   1357,  -2164,   3087
     43953,    191,    -68.911,   -109.018,   -137.790,  -1700,     92,   -731,   -316, -10660,   -273,    -14,   1573,  -2025,   3088
     43954,    196,    -65.361,   -127.536,   -118.710,  -1769,    132,   -612,   -328, -10651,   -283,    -35,   1754,  -1963,   3087
     43955,    199,    -59.970,   -139.977,   -105.671,  -1865,    136,   -407,   -323, -10617,   -259,    -71,   1876,  -1678,   3087
     43956,    197,    -53.591,   -148.148,    -96.873,  -1912,    118,   -236,   -329, -10599,   -245,    -50,   1941,  -1394,   3089
     43957,    202,    -46.695,   -153.568,    -90.752,  -1935,    118,   -117,   -313, -10574,   -264,   -100,   1992,  -1151,   3087
     43958,    197,    -39.508,   -157.557,    -86.065,  -1933,     98,     16,   -306, -10546,   -249,     35,   1898,   -894,   3087
     43959,    196,    -32.139,   -160.449,    -82.421,  -1918,     89,    169,   -290, -10523,   -260,     35,   1783,   -659,   3086
     43960,    195,    -24.666,   -162.536,    -79.513,  -1853,     52,    374,   -310, -10505,   -248,      0,   1631,   -430,   3087
     43961,    196,    -17.110,   -164.179,    -77.034,  -1730,     51,    571,   -343, -10501,   -241,     71,   1342,   -277,   3086
     43962,    195,     -9.530,   -165.400,    -74.881,  -1559,     59,    744,   -353, -10503,   -218,     21,   1133,   -173,   3088
     43963,    196,     -1.943,   -166.425,    -72.877,  -1447,     65,    827,   -352, -10507,   -202,     79,    960,   -117,   3090
     43964,    192,      5.649,   -167.112,    -71.022,  -1162,     39,    947,   -338, -10492,   -216,     71,    664,    -41,   3087
     43965,    197,     13.221,   -167.531,    -69.201,   -857,     37,    981,   -325, -10467,   -260,     93,    382,    -20,   3090
     43966,    196,     20.692,   -167.562,    -67.322,   -586,    -29,    942,   -319, -10443,   -207,     93,    166,   -117,   3089
     43967,    195,     28.098,   -167.533,    -65.328,   -383,     55,    857,   -331, -10416,   -280,    158,    -57,   -222,   3089
     43968,    195,     35.107,   -167.109,    -63.094,   -218,     29,    709,   -304, -10379,   -255,    136,   -209,   -381,   3089
     43969,    197,     41.481,   -166.305,    -60.614,   -106,      7,    589,   -310, -10331,   -279,    158,   -476,   -555,   3087
     43970,    196,     46.811,   -165.453,    -57.915,    -14,    -17,    386,   -343, -10277,   -304,    172,   -534,   -735,   3087
     43971,    197,     51.683,   -164.595,    -55.165,     33,     29,    324,   -339, -10215,   -293,    165,   -628,   -936,   3087
     43972,    193,     56.293,   -162.917,    -51.611,     37,    -91,    283,   -335, -10181,   -256,    215,   -620,  -1012,   3087
     43973,    197,     60.412,   -161.284,    -47.905,     73,     -5,    104,   -340, -10099,   -377,    172,   -577,  -1318,   3086
     43974,    195,     64.207,   -159.473,    -43.929,    126,      6,   -219,   -355, -10032,   -255,    143,   -505,  -1526,   3086
     43975,    197,     67.824,   -156.152,    -38.437,    117,    -57,   -483,   -357,  -9955,   -272,     93,   -368,  -1741,   3086
     43976,    193,     71.387,   -150.599,    -30.691,     35,     98,   -716,   -366,  -9854,   -262,    115,   -158,  -1970,   3087
     43977,    195,     74.594,   -141.117,    -19.366,   -132,     -6,   -899,   -372,  -9742,   -197,     64,    -50,  -2060,   3086
     43978,    198,     77.189,   -126.538,     -3.437,   -349,    137,  -1037,   -389,  -9627,   -269,     79,    194,  -2213,   3092
     43979,    196,     78.768,   -106.928,     17.168,   -556,     63,  -1093,   -373,  -9513,   -136,     -7,    454,  -2268,   3088
     43980,    196,     79.038,    -84.332,     40.618,   -729,    129,  -1104,   -331,  -9405,   -206,     57,    693,  -2331,   3092
     43981,    199,     78.038,    -64.257,     61.485,   -807,    130,  -1119,   -298,  -9354,   -177,     14,    866,  -2275,   3086
     43982,    197,     76.161,    -49.978,     76.483,   -953,     56,  -1125,   -282,  -9235,   -159,    -64,   1104,  -2240,   3089
     43983,    193,     73.802,    -40.200,     86.928,  -1118,    128,  -1095,   -243,  -9092,   -232,    -79,   1321,  -2143,   3087
     43984,    195,     71.196,    -33.570,     94.183,  -1282,     92,  -1055,   -212,  -8925,   -232,   -100,   1515,  -2039,   3087
     43985,    198,     68.450,    -28.853,     99.522,  -1423,    133,   -921,   -222,  -8745,   -295,    -57,   1746,  -1873,   3087
     43986,    195,     65.681,    -25.441,    103.548,  -1499,     76,   -729,   -234,  -8567,   -240,    -71,   1934,  -1734,   3088
     43987,    193,     62.836,    -22.905,    106.714,  -1512,     74,   -523,   -252,  -8395,   -287,     -7,   1941,  -1533,   3086
     43988,    193,     59.957,    -20.911,    109.342,  -1465,     69,   -311,   -251,  -8243,   -255,    -28,   1992,  -1248,   3090
     43989,    196,     57.081,    -19.392,    111.493,  -1404,     61,   -137,   -253,  -8110,   -281,    -21,   1941,  -1075,   3089
     43990,    191,     54.215,    -18.160,    113.365,  -1370,     81,    -34,   -257,  -8051,   -287,     21,   1898,   -922,   3088
     43991,    193,     51.402,    -17.194,    114.977,  -1348,     51,     94,   -274,  -7957,   -266,    -21,   1869,   -797,   3088
     43992,    195,     48.548,    -16.379,    116.441,  -1331,     59,    263,   -278,  -7877,   -280,     -7,   1768,   -617,   3086
     43993,    197,     45.633,    -15.722,    117.790,  -1299,     20,    433,   -288,  -7806,   -222,     21,   1595,   -492,   3088
     43994,    198,     42.685,    -15.180,    119.035,  -1225,     21,    573,   -280,  -7732,   -218,     21,   1465,   -298,   3087
     43995,    195,     39.703,    -14.745,    120.196,  -1106,      0,    717,   -249,  -7646,   -176,     79,   1306,   -228,   3086
     43996,    198,     36.689,    -14.389,    121.285,   -984,     31,    825,   -247,  -7550,   -206,     43,   1039,    -97,   3087
     43997,    195,     33.674,    -14.136,    122.305,   -850,     22,    917,   -252,  -7451,   -186,     57,    866,    -69,   3089
     43998,    194,     30.632,    -14.038,    123.236,   -708,     -1,    978,   -263,  -7369,   -190,     79,    671,    -48,   3088
     43999,    191,     27.692,    -13.960,    124.141,   -634,     15,    989,   -250,  -7327,   -195,    107,    599,    -76,   3088
     44000,    198,     24.738,    -14.032,    124.986,   -463,      3,    996,   -233,  -7233,   -179,     93,    368,    -62,   3087
     44001,    194,     21.872,    -14.143,    125.826,   -302,     54,    960,   -225,  -7127,   -186,    143,    202,   -111,   3086
     44002,    194,     19.034,    -14.511,    126.599,   -148,     41,    914,   -219,  -7015,   -169,    187,     43,   -180,   3085
     44003,    198,     16.288,    -15.143,    127.288,      0,     53,    854,   -225,  -6894,   -184,     86,    -72,   -208,   3087
     44004,    199,     13.189,    -16.448,    127.880,    140,      3,    801,   -228,  -6766,   -161,    143,   -202,   -374,   3087
     44005,    194,      9.329,    -18.209,    128.516,    288,      7,    747,   -249,  -6633,   -184,    143,   -375,   -457,   3086
     44006,    197,      4.950,    -19.828,    129.322,    425,    -15,    677,   -251,  -6491,   -163,     86,   -389,   -582,   3088
     44007,    195,      0.361,    -21.276,    130.352,    555,    -40,    577,   -233,  -6335,   -160,    194,   -541,   -728,   3087
     44008,    195,     -4.042,    -22.688,    131.481,    607,    -44,    506,   -230,  -6253,   -157,    179,   -512,   -770,   3085
     44009,    199,     -8.269,    -24.065,    132.711,    693,    -49,    350,   -218,  -6089,   -141,    179,   -584,   -825,   3084
     44010,    198,    -12.257,    -25.475,    134.011,    732,    -42,    187,   -201,  -5921,   -146,    187,   -620,  -1012,   3086
     44011,    194,    -15.971,    -26.946,    135.378,    732,    -13,     21,   -203,  -5748,   -147,    208,   -642,  -1089,   3087
