  Packet #,    ADC,      Pitch,       Roll,        Yaw,   AccX,   AccY,   AccZ,  GyroX,  GyroY,  GyroZ,   MagX,   MagY,   MagZ,   Temp
      1332,   4095,     34.428,    -10.986,    129.703,    100,    203,    993,    -10,     17,      7,   -229,    318,    936,   3225
      1333,   4095,     34.470,    -10.953,    129.768,     98,    206,    992,    -11,     17,      6,   -251,    414,    929,   3225
      1334,   4095,     34.490,    -10.941,    129.830,     97,    205,    995,     -9,     17,      5,   -237,    385,    972,   3222
      1335,   4095,     34.501,    -10.949,    129.896,    100,    206,    989,     -9,     18,      7,   -207,    325,    943,   3224
      1336,   4095,     34.529,    -10.925,    129.964,     98,    206,    993,    -11,     18,      7,   -274,    333,    893,   3225
      1337,   4095,     34.555,    -10.910,    130.032,     98,    207,    991,     -9,     18,      6,   -199,    362,    864,   3223
      1338,   4095,     34.577,    -10.922,    130.095,     99,    206,    987,     -9,     17,      7,   -185,    348,    936,   3225
      1339,   4095,     34.607,    -10.898,    130.162,     99,    207,    990,    -11,     17,      7,   -229,    407,    979,   3224
      1340,   4095,     34.626,    -10.910,    130.216,     98,    204,    991,    -10,     18,      4,   -229,    377,   1022,   3224
      1341,   4095,     34.637,    -10.916,    130.279,     99,    206,    990,     -9,     18,      5,   -192,    355,    957,   3224
      1342,   4095,     34.618,    -10.920,    130.344,    100,    206,    996,    -10,     17,      6,   -148,    385,    943,   3224
      1343,   4095,     34.608,    -10.933,    130.406,     98,    204,    997,     -9,     18,      7,   -199,    333,    950,   3226
      1344,   4095,     34.647,    -10.929,    130.457,     97,    203,    991,    -10,     17,      7,   -251,    385,    943,   3224
      1345,   4095,     34.648,    -10.920,    130.528,     99,    206,    994,     -8,     17,      8,   -244,    318,    979,   3225
      1346,   4095,     34.672,    -10.900,    130.605,    100,    209,    987,    -11,     17,      7,   -237,    325,    986,   3220
      1347,   4095,     34.681,    -10.873,    130.675,     99,    207,    995,    -10,     17,      7,   -214,    392,    950,   3221
      1348,   4095,     34.720,    -10.847,    130.745,     97,    207,    990,     -9,     18,      7,   -311,    311,   1000,   3222
      1349,   4095,     34.724,    -10.874,    130.801,     97,    203,    993,     -9,     16,      7,   -244,    288,    993,   3223
      1350,   4095,     34.769,    -10.884,    130.851,     97,    203,    987,    -10,     18,      7,   -251,    325,    886,   3223
      1351,   4095,     34.770,    -10.851,    130.922,     98,    207,    998,     -9,     17,      6,   -229,    377,    936,   3224
      1352,   4095,     34.779,    -10.822,    130.990,    100,    207,    994,     -9,     18,      6,   -222,    399,    957,   3221
      1353,   4095,     34.791,    -10.822,    131.052,    101,    206,    988,    -10,     17,      6,   -251,    325,   1000,   3223
      1354,   4095,     34.807,    -10.810,    131.119,    100,    207,    989,     -9,     16,      7,   -222,    340,    929,   3224
      1355,   4095,     34.837,    -10.795,    131.176,     98,    205,    991,     -9,     17,      8,   -229,    392,    922,   3224
      1356,   4095,     34.849,    -10.798,    131.240,     98,    206,    991,     -9,     19,      7,   -237,    311,    986,   3222
      1357,   4095,     34.883,    -10.801,    131.297,     98,    205,    987,    -10,     18,      7,   -244,    333,    950,   3224
      1358,   4095,     34.904,    -10.789,    131.358,    100,    206,    989,    -11,     18,      7,   -251,    340,    929,   3224
      1359,   4095,     34.935,    -10.813,    131.405,     98,    203,    986,    -10,     17,      8,   -214,    348,    936,   3225
      1360,   4095,     34.930,    -10.821,    131.464,    100,    205,    992,    -10,     18,      7,   -199,    348,    965,   3223
      1361,   4095,     34.970,    -10.794,    131.529,     96,    207,    990,    -10,     17,      5,   -274,    362,   1007,   3224
      1362,   4095,     34.967,    -10.795,    131.594,     98,    206,    994,     -9,     19,      6,   -207,    311,    915,   3224
      1363,   4095,     34.991,    -10.757,    131.660,     99,    207,    992,     -9,     18,      7,   -251,    385,    929,   3224
      1364,   4095,     35.016,    -10.770,    131.715,     96,    205,    989,     -9,     18,      7,   -192,    355,    957,   3224
      1365,   4095,     35.018,    -10.763,    131.774,     99,    206,    993,     -9,     19,      5,   -185,    392,    950,   3224
      1366,   4095,     35.030,    -10.740,    131.837,    100,    206,    992,    -10,     18,      7,   -274,    333,    936,   3221
      1367,   4095,     34.998,    -10.746,    131.906,    102,    207,    994,    -10,     17,      6,   -192,    281,    915,   3226
      1368,   4095,     35.005,    -10.723,    131.982,     99,    209,    991,     -9,     17,      7,   -237,    311,    986,   3224
      1369,   4095,     35.015,    -10.711,    132.043,    100,    206,    991,     -9,     18,      7,   -222,    355,    929,   3225
      1370,   4095,     35.029,    -10.708,    132.101,     97,    205,    993,     -9,     18,      6,   -259,    318,    993,   3224
      1371,   4095,     35.040,    -10.707,    132.164,    100,    207,    988,    -10,     17,      6,   -214,    318,    950,   3221
      1372,   4095,     35.048,    -10.692,    132.217,    100,    204,    994,     -9,     18,      8,   -229,    377,    879,   3224
      1373,   4095,     35.046,    -10.723,    132.260,     99,    202,    992,     -9,     18,      7,   -185,    333,    907,   3225
      1374,   4095,     35.081,    -10.716,    132.312,     95,    204,    992,    -10,     17,      6,   -259,    333,    922,   3220
      1375,   4095,     35.093,    -10.699,    132.373,    101,    207,    989,     -9,     18,      7,   -192,    399,    957,   3221
      1376,   4095,     35.081,    -10.677,    132.445,    101,    208,    994,     -9,     18,      7,   -229,    318,    965,   3223
      1377,   4095,     35.074,    -10.650,    132.509,     99,    206,    998,     -9,     17,      6,   -266,    340,    986,   3225
      1378,   4095,     35.074,    -10.658,    132.560,     99,    203,    994,    -10,     16,      8,   -251,    281,    872,   3222
      1379,   4095,     35.062,    -10.637,    132.621,    102,    206,    995,     -9,     17,      7,   -222,    385,    986,   3224
      1380,   4095,     35.056,    -10.607,    132.689,     99,    207,    998,     -9,     17,      7,   -244,    333,    936,   3223
      1381,   4095,     35.089,    -10.588,    132.738,     98,    204,    992,    -10,     18,      6,   -288,    348,    922,   3223
      1382,   4095,     35.108,    -10.554,    132.801,     99,    207,    993,    -10,     18,      7,   -274,    333,    922,   3222
      1383,   4095,     35.119,    -10.558,    132.854,     99,    205,    991,     -9,     19,      8,   -207,    355,    957,   3223
      1384,   4095,     35.108,    -10.557,    132.918,     98,    206,    996,     -8,     16,      9,   -237,    296,   1015,   3224
      1385,   4095,     35.145,    -10.545,    132.963,     97,    204,    991,     -9,     17,      6,   -229,    392,    893,   3222
      1386,   4095,     35.164,    -10.524,    133.024,     98,    207,    992,    -10,     17,      6,   -251,    325,    929,   3224
      1387,   4095,     35.167,    -10.511,    133.083,    100,    207,    992,    -10,     18,      5,   -207,    370,    972,   3221
      1388,   4095,     35.197,    -10.502,    133.135,     96,    206,    991,     -8,     18,      6,   -192,    399,    957,   3226
      1389,   4095,     35.194,    -10.501,    133.199,     97,    208,    994,    -10,     18,      7,   -155,    362,    979,   3224
      1390,   4095,     35.178,    -10.495,    133.256,    100,    205,    997,     -9,     17,      6,   -259,    288,    936,   3224
      1391,   4095,     35.193,    -10.483,    133.315,     99,    206,    991,     -9,     18,      8,   -296,    281,   1000,   3222
      1392,   4095,     35.191,    -10.468,    133.375,    100,    207,    994,    -10,     19,      7,   -199,    362,    936,   3221
      1393,   4095,     35.193,    -10.486,    133.436,     99,    207,    989,    -10,     20,      6,   -214,    244,    965,   3222
      1394,   4095,     35.207,    -10.450,    133.499,    101,    208,    991,     -9,     17,      6,   -266,    340,    957,   3222
      1395,   4095,     35.210,    -10.453,    133.557,     99,    207,    991,    -10,     18,      7,   -185,    333,    965,   3223
      1396,   4095,     35.250,    -10.443,    133.599,     98,    204,    989,     -9,     18,      7,   -229,    407,    936,   3223
      1397,   4095,     35.247,    -10.447,    133.644,    100,    204,    994,     -9,     18,      6,   -185,    392,    936,   3223
      1398,   4095,     35.245,    -10.415,    133.706,    100,    207,    996,     -9,     18,      7,   -259,    348,    979,   3223
      1399,   4095,     35.238,    -10.425,    133.765,    100,    207,    991,     -9,     18,      7,   -192,    296,    972,   3220
      1400,   4095,     35.282,    -10.384,    133.822,     98,    207,    990,    -10,     19,      7,   -296,    355,    957,   3222
      1401,   4095,     35.289,    -10.397,    133.858,    102,    203,    989,     -9,     17,      7,   -199,    392,    936,   3224
      1402,   4095,     35.317,    -10.390,    133.904,     98,    205,    990,    -10,     18,      7,   -214,    407,    979,   3224
      1403,   4095,     35.348,    -10.376,    133.956,     98,    206,    989,    -10,     18,      8,   -244,    348,    936,   3224
      1404,   4095,     35.375,    -10.375,    133.998,     98,    204,    990,     -9,     18,      7,   -229,    392,    979,   3224
      1405,   4095,     35.417,    -10.348,    134.050,     98,    207,    987,     -9,     16,      7,   -222,    429,    986,   3222
      1406,   4095,     35.468,    -10.309,    134.118,     94,    210,    988,     -9,     17,      8,   -259,    348,    993,   3221
      1407,   4095,     35.504,    -10.273,    134.175,    100,    208,    986,     -8,     17,      6,   -318,    318,    979,   3223
      1408,   4095,     35.485,    -10.252,    134.226,    101,    205,    998,     -8,     15,      6,   -274,    333,    907,   3223
      1409,   4095,     35.475,    -10.268,    134.271,    100,    205,    992,     -9,     18,      6,   -185,    333,    893,   3222
      1410,   4095,     35.500,    -10.265,    134.320,     98,    206,    988,    -10,     17,      6,   -244,    318,    907,   3222
      1411,   4095,     35.500,    -10.247,    134.366,     98,    204,    998,     -8,     18,      6,   -296,    340,    972,   3223
      1412,   4095,     35.457,    -10.269,    134.416,    103,    205,    995,     -9,     18,      8,   -199,    318,   1022,   3223
      1413,   4095,     35.477,    -10.239,    134.472,     97,    207,    994,    -10,     18,      7,   -251,    355,    915,   3223
      1414,   4095,     35.453,    -10.252,    134.523,    100,    206,    995,    -10,     19,      7,   -177,    340,    986,   3223
      1415,   4095,     35.450,    -10.248,    134.579,     98,    207,    994,    -10,     18,      7,   -199,    333,    950,   3220
      1416,   4095,     35.486,    -10.202,    134.637,     97,    208,    992,    -10,     18,      7,   -259,    377,    907,   3223
      1417,   4095,     35.497,    -10.200,    134.685,     98,    206,    992,    -10,     19,      7,   -214,    348,    936,   3221
      1418,   4095,     35.510,    -10.226,    134.720,     96,    203,    992,     -8,     19,      7,   -185,    362,    950,   3221
      1419,   4095,     35.546,    -10.221,    134.761,     98,    205,    987,     -9,     16,      7,   -237,    385,    972,   3224
      1420,   4095,     35.552,    -10.231,    134.807,     98,    205,    991,     -8,     17,      7,   -222,    311,    943,   3222
      1421,   4095,     35.554,    -10.239,    134.848,     99,    204,    992,    -11,     16,      7,   -222,    325,    900,   3223
      1422,   4095,     35.548,    -10.209,    134.904,    100,    207,    996,    -10,     16,      7,   -214,    407,    965,   3222
